STATE|STATEFP|COUNTYFP|COUNTYNAME|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT
IL|17|001|Adams County|00191|02804080|Adams CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|05729|02804081|Beverly CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|06565|02804082|Bloomfield CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|10006|02804083|Burton CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|10877|02397542|Camp Point village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|14767|02397640|Clayton village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|15261|02398591|Coatsburg village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|15846|02398605|Columbus village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|25245|02804084|Fall Creek CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|27377|02804085|Fowler CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|30159|02398172|Golden village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|40052|02804086|Kingston CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|42080|02398368|La Prairie village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|43133|02398433|Liberty village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|43445|02398438|Lima village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|44719|02398475|Loraine village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|46734|02804087|Marcelline CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|48307|02399313|Mendon village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|48684|02804088|Meyer CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|57342|02804089|Paloma CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|58265|02399639|Payson village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|60339|02399685|Plainville village|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|62367|02396301|Quincy city|INCORPORATED PLACE|C1|A
IL|17|001|Adams County|63537|02804090|Richfield CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|001|Adams County|77044|02400033|Ursa village|INCORPORATED PLACE|C1|A
IL|17|003|Alexander County|10383|02393491|Cairo city|INCORPORATED PLACE|C1|A
IL|17|003|Alexander County|21605|02398772|East Cape Girardeau village|INCORPORATED PLACE|C1|A
IL|17|003|Alexander County|45525|02399286|McClure village|INCORPORATED PLACE|C1|A
IL|17|003|Alexander County|55847|02583440|Olive Branch CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|003|Alexander County|74457|02399951|Tamms village|INCORPORATED PLACE|C1|A
IL|17|003|Alexander County|74873|02399967|Thebes village|INCORPORATED PLACE|C1|A
IL|17|003|Alexander County|76875|02806575|Unity CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|005|Bond County|20318|02398737|Donnellson village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|31589|02394995|Greenville city|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|39753|02398342|Keyesport village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|51284|02399424|Mulberry Grove village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|55717|02399568|Old Ripley village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|57498|02399617|Panama village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|59709|02399670|Pierron village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|60872|02398991|Pocahontas village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|70213|02399829|Smithboro village|INCORPORATED PLACE|C1|A
IL|17|005|Bond County|70525|02399839|Sorento village|INCORPORATED PLACE|C1|A
IL|17|007|Boone County|02050|02804650|Argyle CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|007|Boone County|05092|02394127|Belvidere city|INCORPORATED PLACE|C1|A
IL|17|007|Boone County|10422|02397527|Caledonia village|INCORPORATED PLACE|C1|A
IL|17|007|Boone County|10936|02727440|Candlewick Lake CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|007|Boone County|11124|02397549|Capron village|INCORPORATED PLACE|C1|A
IL|17|007|Boone County|13074|02397612|Cherry Valley village|INCORPORATED PLACE|C1|A
IL|17|007|Boone County|28612|02675242|Garden Prairie CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|007|Boone County|45031|02395774|Loves Park city|INCORPORATED PLACE|C1|A
IL|17|007|Boone County|61145|02398999|Poplar Grove village|INCORPORATED PLACE|C1|A
IL|17|007|Boone County|75360|02399984|Timberlane village|INCORPORATED PLACE|C1|A
IL|17|009|Brown County|50790|02399405|Mound Station village|INCORPORATED PLACE|C1|A
IL|17|009|Brown County|51154|02395125|Mount Sterling city|INCORPORATED PLACE|C1|A
IL|17|009|Brown County|64174|02399080|Ripley village|INCORPORATED PLACE|C1|A
IL|17|009|Brown County|77720|02400067|Versailles village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|01569|02397432|Annawan town|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|02102|02397984|Arlington village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|09356|02397488|Buda village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|09681|02397497|Bureau Junction village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|12970|02397610|Cherry village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|18459|02398674|Dalzell village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|19499|02398694|De Pue village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|20526|02398743|Dover village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|35671|02398528|Hollowayville village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|40598|02398372|Ladd village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|41794|02398367|La Moille village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|46240|02399230|Malden village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|46422|02399243|Manlius village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|49516|02399370|Mineral village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|51999|02399446|Neponset village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|52155|02399455|New Bedford village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|55379|02399562|Ohio village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|59234|02396189|Peru city|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|61899|02396278|Princeton city|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|68471|02399780|Seatonville village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|69147|02399794|Sheffield village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|72156|02395936|Spring Valley city|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|75549|02399989|Tiskilwa village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|78526|02400087|Walnut village|INCORPORATED PLACE|C1|A
IL|17|011|Bureau County|83622|02399746|Wyanet village|INCORPORATED PLACE|C1|A
IL|17|013|Calhoun County|04117|02398048|Batchtown village|INCORPORATED PLACE|C1|A
IL|17|013|Calhoun County|09148|02397479|Brussels village|INCORPORATED PLACE|C1|A
IL|17|013|Calhoun County|32395|02398227|Hamburg village|INCORPORATED PLACE|C1|A
IL|17|013|Calhoun County|32850|02398247|Hardin village|INCORPORATED PLACE|C1|A
IL|17|013|Calhoun County|38856|02398323|Kampsville village|INCORPORATED PLACE|C1|A
IL|17|015|Carroll County|12294|02397595|Chadwick village|INCORPORATED PLACE|C1|A
IL|17|015|Carroll County|40980|02806514|Lake Carroll CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|015|Carroll County|41859|02395622|Lanark city|INCORPORATED PLACE|C1|A
IL|17|015|Carroll County|49191|02399354|Milledgeville village|INCORPORATED PLACE|C1|A
IL|17|015|Carroll County|50881|02395121|Mount Carroll city|INCORPORATED PLACE|C1|A
IL|17|015|Carroll County|67821|02396544|Savanna city|INCORPORATED PLACE|C1|A
IL|17|015|Carroll County|68991|02399791|Shannon village|INCORPORATED PLACE|C1|A
IL|17|015|Carroll County|75172|02399974|Thomson village|INCORPORATED PLACE|C1|A
IL|17|017|Cass County|01946|02397981|Arenzville village|INCORPORATED PLACE|C1|A
IL|17|017|Cass County|02505|02397996|Ashland village|INCORPORATED PLACE|C1|A
IL|17|017|Cass County|04351|02394096|Beardstown city|INCORPORATED PLACE|C1|A
IL|17|017|Cass County|12450|02397600|Chandlerville village|INCORPORATED PLACE|C1|A
IL|17|017|Cass County|78201|02397152|Virginia city|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|00880|02397939|Allerton village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|07211|02398149|Bondville village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|08420|02397459|Broadlands village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|12385|02393796|Champaign city|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|19746|02804651|Dewey CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|019|Champaign County|26194|02398880|Fisher village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|26662|02398891|Foosland village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|29145|02398960|Gifford village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|35814|02398532|Homer village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|37998|02398284|Ivesdale village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|41346|02393082|Lake of the Woods CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|019|Champaign County|44602|02398473|Longview village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|45174|02399200|Ludlow village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|46136|02399226|Mahomet village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|55275|02399561|Ogden village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|58577|02628559|Penfield CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|019|Champaign County|59273|02399658|Pesotum village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|59533|02399666|Philo village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|62783|02399042|Rantoul village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|66157|02399136|Royal village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|66534|02399154|Sadorus village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|66950|02399166|St. Joseph village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|67860|02399765|Savoy village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|68809|02628560|Seymour CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|019|Champaign County|69875|02399820|Sidney village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|75107|02399971|Thomasboro village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|75614|02399992|Tolono village|INCORPORATED PLACE|C1|A
IL|17|019|Champaign County|77005|02397097|Urbana city|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|02609|02394007|Assumption city|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|09538|02397493|Bulpitt village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|22645|02398786|Edinburg village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|33357|02398261|Harvel village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|38349|02398295|Jeisyville village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|39909|02398347|Kincaid village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|42002|02629875|Langleyville CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|021|Christian County|50543|02399398|Morrisonville village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|50829|02399406|Mount Auburn village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|51232|02399420|Moweaqua village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|57043|02399602|Owaneco village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|57303|02399612|Palmer village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|57472|02396135|Pana city|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|72949|02399910|Stonington village|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|74574|02396035|Taylorville city|INCORPORATED PLACE|C1|A
IL|17|021|Christian County|75809|02399996|Tovey village|INCORPORATED PLACE|C1|A
IL|17|023|Clark County|11618|02393765|Casey city|INCORPORATED PLACE|C1|A
IL|17|023|Clark County|47163|02395021|Marshall city|INCORPORATED PLACE|C1|A
IL|17|023|Clark County|47254|02395033|Martinsville city|INCORPORATED PLACE|C1|A
IL|17|023|Clark County|80281|02400151|Westfield village|INCORPORATED PLACE|C1|A
IL|17|023|Clark County|80879|02628562|West Union CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|025|Clay County|14715|02397637|Clay City village|INCORPORATED PLACE|C1|A
IL|17|025|Clay County|26454|02394773|Flora city|INCORPORATED PLACE|C1|A
IL|17|025|Clay County|37621|02398579|Iola village|INCORPORATED PLACE|C1|A
IL|17|025|Clay County|44927|02399192|Louisville village|INCORPORATED PLACE|C1|A
IL|17|025|Clay County|66599|02399156|Sailor Springs village|INCORPORATED PLACE|C1|A
IL|17|025|Clay County|83739|02399748|Xenia village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|00555|02397924|Albers village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|03181|02398011|Aviston village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|04000|02398040|Bartelso village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|04533|02398063|Beckemeyer village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|07913|02393409|Breese city|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|11228|02393749|Carlyle city|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|12164|02393787|Centralia city|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|18472|02398675|Damiansville village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|29041|02398955|Germantown village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|35398|02398518|Hoffman village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|36477|02398556|Huey village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|39753|02398342|Keyesport village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|52142|02399453|New Baden village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|67158|02786434|St. Rose village|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|75991|02397049|Trenton city|INCORPORATED PLACE|C1|A
IL|17|027|Clinton County|78721|02397187|Wamac city|INCORPORATED PLACE|C1|A
IL|17|029|Coles County|02557|02397998|Ashmore village|INCORPORATED PLACE|C1|A
IL|17|029|Coles County|12567|02393803|Charleston city|INCORPORATED PLACE|C1|A
IL|17|029|Coles County|36542|02398559|Humboldt village|INCORPORATED PLACE|C1|A
IL|17|029|Coles County|38232|02806504|Janesville CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|029|Coles County|42938|02398424|Lerna village|INCORPORATED PLACE|C1|A
IL|17|029|Coles County|47553|02395046|Mattoon city|INCORPORATED PLACE|C1|A
IL|17|029|Coles County|54781|02395288|Oakland city|INCORPORATED PLACE|C1|A
IL|17|029|Coles County|76017|02806573|Trilla CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|031|Cook County|01010|02397946|Alsip village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|02154|02397986|Arlington Heights village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|03844|02398037|Barrington village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|03883|02398038|Barrington Hills village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|04013|02398041|Bartlett village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|04572|02398064|Bedford Park village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|04975|02398084|Bellwood village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|05248|02398095|Bensenville village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|05404|02398101|Berkeley village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|05573|02394154|Berwyn city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|06704|02394203|Blue Island city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|08225|02397453|Bridgeview village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|08446|02397460|Broadview village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|08576|02397465|Brookfield village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|09447|02397490|Buffalo Grove village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|09642|02393465|Burbank city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|09798|02397502|Burnham village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|09980|02397506|Burr Ridge village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|10487|02393502|Calumet City city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|10513|02397534|Calumet Park village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|14000|00428803|Chicago city|INCORPORATED PLACE|C5|A
IL|17|031|Cook County|14026|02393512|Chicago Heights city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|14065|02397620|Chicago Ridge village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|14351|02396647|Cicero town|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|16691|02393651|Country Club Hills city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|16873|02393653|Countryside city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|17497|02398649|Crestwood village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|17523|02398650|Crete village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|18992|02398705|Deerfield village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|19083|02398704|Deer Park village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|19642|02394524|Des Plaines city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|20149|02398731|Dixmoor village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|20292|02398734|Dolton village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|21696|02398774|East Dundee village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|21904|02398777|East Hazel Crest village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|23074|02394641|Elgin city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|23256|02398803|Elk Grove Village village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|23620|02394673|Elmhurst city|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|23724|02398817|Elmwood Park village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|24582|02394709|Evanston city|INCORPORATED PLACE|C5|A
IL|17|031|Cook County|24634|02398846|Evergreen Park village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|26571|02398889|Flossmoor village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|26710|02398892|Ford Heights village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|26935|02398896|Forest Park village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|26987|02398897|Forest View village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|27624|02398915|Frankfort village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|27702|02398919|Franklin Park village|INCORPORATED PLACE|C1|A
IL|17|031|Cook County|29652|02398973|Glencoe village|INCORPORATED PLACE|C1|A
